,Burundi,"China, Hong Kong SAR","China, Taiwan Province of",Mozambique,Belize,Myanmar,Burkina Faso,Philippines,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,Pacific Islands Trust Territory,Liberia,Greece,Zimbabwe,Bangladesh,Malawi,Melanesia,Papua New Guinea,Rwanda,Portugal,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,Senegal,Madagascar,Tajikistan,Haiti,Ukraine,Guinea,Saudi Arabia,Fiji,Chad,Sri Lanka,Uruguay,Azerbaijan,Egypt,Mauritania,Réunion,China,Uzbekistan,Colombia,Brunei Darussalam,Micronesia (Federated States of),Chile,Guinea-Bissau,Kazakhstan,South Africa,Mauritius,Saint Vincent and the Grenadines,Hungary,France,Togo,Micronesia,Kenya,"China, mainland",Russian Federation,Nicaragua,Uganda,Thailand,Paraguay,Bolivia (Plurinational State of),Peru,Angola,Cameroon,Zambia,Malaysia,Comoros,Armenia,Dominican Republic,South Sudan,Benin,Pakistan,Japan,Afghanistan,Iraq,The former Yugoslav Republic of Macedonia,Venezuela (Bolivarian Republic of),Spain,New Zealand,Guyana,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Sudan,Somalia,Cuba,Kyrgyzstan,French Guiana,Argentina,Cambodia,Timor-Leste,Costa Rica,Democratic People's Republic of Korea,India,El Salvador,Niger,Morocco,Bhutan,Congo,Republic of Korea,Gabon,USSR,Romania,Ecuador,Honduras,Puerto Rico,Mexico,Viet Nam,Suriname,Côte d'Ivoire,Mali,Albania,Turkmenistan,Jamaica,Solomon Islands,Trinidad and Tobago,Italy,Central African Republic,Sierra Leone,Australia,Panama,Ghana,Sudan (former),Gambia,Nigeria,Swaziland,Republic of Moldova,Turkey
1990,40000.0,2.0,2283670.0,96355.0,4614.0,13971800.0,47800.0,9885000.0,117.0,7420931.0,1491495.0,740000.0,3502160.0,-1.0,45178752.0,102.0,180000.0,99000.0,468.0,26777904.0,43280.0,28022.0,620.0,9305.0,156072.0,924000.0,27586.0,44427.0,1540.0,181119.0,2420000.0,-1.0,129900.0,-1.0,740035.0,0.0,26477.0,66027.0,2538000.0,347300.0,-1.0,3167421.0,51796.0,80.0,191614680.0,-1.0,2116600.0,930.0,-1.0,136012.0,123314.0,-1.0,2260.0,19.0,11.0,39356.0,121300.0,25149.0,102.0,41088.0,189331008.0,-1.0,120890.0,54000.0,17193216.0,85701.0,211263.0,966101.0,3000.0,55199.0,9213.0,1884984.0,15085.0,-1,427597.0,-1,10940.0,4891200.0,13124000.0,333000.0,228800.0,-1.0,495000.0,571330.0,-1,155740.0,25188.0,7080000.0,1981019.0,392300.0,-1.0,15000.0,473673.0,-1.0,21649.0,428100.0,2500000.0,46675.0,217643.0,1800000.0,111517408.0,61691.0,72260.0,3340.0,55157.0,1387.0,7721968.0,800.0,2166400.0,66500.0,840361.0,43970.0,0.0,394388.0,19225104.0,196010.0,687000.0,282366.0,7000.0,-1.0,220.0,925.0,13532.0,1290700.0,7821.0,503700.0,924000.0,222294.0,80900.0,1000.0,21431.0,2500000.0,3312.0,-1,230000.0
1991,40200.0,0.0,2311638.0,56341.0,4792.0,13204200.0,38600.0,9673262.0,126.0,9488007.0,1223830.0,624615.0,3222540.0,-1.0,44688240.0,-1.0,100000.0,89000.0,450.0,27242000.0,63175.0,32252.0,620.0,16400.0,170477.0,787000.0,37501.0,47486.0,1500.0,169800.0,2342200.0,-1.0,120000.0,-1.0,772765.0,0.0,29038.0,117725.0,2389000.0,492600.0,-1.0,3447812.0,41678.0,80.0,185692630.0,-1.0,1738600.0,880.0,-1.0,117115.0,123264.0,-1.0,3052.0,10.0,0.0,20426.0,113900.0,39789.0,-1.0,50500.0,183380992.0,-1.0,131150.0,61000.0,20400000.0,86920.0,240770.0,814168.0,4000.0,36400.0,14602.0,1926354.0,16000.0,-1,466171.0,-1,10282.0,4864650.0,12005000.0,335000.0,189103.0,-1.0,664845.0,581836.0,-1,241322.0,20833.0,7230000.0,2356601.0,393900.0,-1.0,10000.0,427617.0,-1.0,28500.0,347600.0,2400000.0,66890.0,213179.0,4120000.0,112042000.0,61438.0,74695.0,24580.0,58363.0,1438.0,7292534.0,1000.0,1986200.0,31400.0,848181.0,54204.0,0.0,347245.0,19621904.0,229260.0,657000.0,454349.0,2283.0,-1.0,562.0,2594.0,16000.0,1235600.0,7664.0,503700.0,787000.0,203241.0,150900.0,1100.0,20528.0,3226000.0,3000.0,-1,200000.0
1992,40400.0,0.0,2069880.0,32618.0,6644.0,14840400.0,46700.0,9513000.0,141.0,10006292.0,1502361.0,392220.0,2584900.0,-1.0,48240008.0,-1.0,110000.0,106000.0,400.0,27373000.0,23798.0,25700.0,620.0,16100.0,109704.0,1122000.0,-1.0,40436.0,1411.0,177346.0,2450000.0,20184.0,125478.0,91762.0,806945.0,0.0,22479.0,108211.0,2339700.0,605400.0,600.0,3909706.0,50718.0,80.0,188291880.0,538900.0,1734950.0,740.0,-1.0,133531.0,123612.0,467000.0,3053.0,5.0,-1.0,15041.0,125400.0,25265.0,-1.0,44203.0,186222000.0,753630.0,154000.0,68000.0,19917000.0,85366.0,229292.0,829373.0,4000.0,52500.0,8283.0,2012732.0,16500.0,-1,565653.0,-1,10390.0,4674150.0,13216000.0,300000.0,180000.0,42698.0,610421.0,552600.0,-1,284962.0,14499.0,8149000.0,2360138.0,403300.0,-1.0,15000.0,376328.0,2800.0,24315.0,732700.0,2221000.0,52657.0,202518.0,4500000.0,109001200.0,71962.0,69930.0,22100.0,53202.0,1488.0,7256894.0,730.0,-1.0,38900.0,1029558.0,36742.0,0.0,394022.0,21590304.0,261080.0,660000.0,410018.0,960.0,63823.0,506.0,2601.0,22022.0,1271581.0,8000.0,478515.0,1122000.0,204750.0,131500.0,1200.0,19413.0,3260000.0,1853.0,-1,215000.0
1993,40200.0,0.0,2232933.0,65615.0,9745.0,16763200.0,53809.0,9434208.0,152.0,10107310.0,1250630.0,641000.0,3495590.0,10000.0,48181088.0,-1.0,65000.0,149000.0,500.0,26928000.0,65357.0,25522.0,630.0,13200.0,69000.0,955000.0,-1.0,47650.0,1243.0,193374.0,2550000.0,22700.0,110000.0,68000.0,842635.0,0.0,22284.0,23104.0,2570000.0,701800.0,1100.0,4160762.0,64925.0,80.0,179746933.0,544600.0,1590062.0,790.0,-1.0,130629.0,125907.0,403000.0,3054.0,0.0,-1.0,12851.0,127700.0,33769.0,-1.0,47000.0,177514000.0,687520.0,201201.0,74000.0,20245069.0,116604.0,222594.0,967627.0,4000.0,29000.0,13993.0,2104447.0,17000.0,-1,442531.0,-1,9955.0,5992050.0,9793000.0,300000.0,206000.0,9433.0,638990.0,323093.0,-1,345637.0,10842.0,7081000.0,2280768.0,429810.0,-1.0,5000.0,185602.0,2400.0,27549.0,608300.0,2383350.0,51766.0,172773.0,4787000.0,120400000.0,74474.0,78700.0,53500.0,42480.0,1539.0,6403875.0,400.0,-1.0,36448.0,1239760.0,30463.0,0.0,287180.0,22836600.0,216890.0,676000.0,427609.0,585.0,87800.0,269.0,2608.0,16204.0,1305100.0,7800.0,486300.0,955000.0,210002.0,157400.0,1500.0,12056.0,3065000.0,1000.0,-1,225000.0
1994,38228.0,0.0,2061403.0,101212.0,6490.0,18198900.0,61009.0,10538054.0,173.0,10540789.0,1577023.0,614300.0,2906180.0,10429.0,46641500.0,-1.0,50000.0,142000.0,463.0,25124000.0,41128.0,21285.0,650.0,4500.0,131741.0,1082000.0,-1.0,38810.0,1182.0,162228.0,2357000.0,20000.0,105000.0,79000.0,879905.0,0.0,18019.0,90548.0,2683690.0,659700.0,1000.0,4583007.0,45400.0,83.0,177994395.0,498300.0,1657212.0,785.0,-1.0,133080.0,131017.0,283000.0,3055.0,0.0,-1.0,15059.0,124000.0,50080.0,-1.0,47000.0,175932992.0,523200.0,189056.0,77000.0,21111000.0,122103.0,247333.0,1401393.0,21000.0,36200.0,6358.0,2138788.0,16950.0,-1,375807.0,-1,13686.0,5169750.0,14976000.0,342000.0,383000.0,8713.0,728054.0,407600.0,-1,391251.0,3076.0,8971100.0,2258969.0,426170.0,-1.0,1650.0,387600.0,3900.0,25190.0,607600.0,2223500.0,41461.0,205444.0,3177000.0,122640000.0,64639.0,62000.0,69550.0,45000.0,1594.0,6826167.0,800.0,-1.0,15229.0,1420470.0,36609.0,0.0,373616.0,23528300.0,218000.0,678181.0,469127.0,0.0,92000.0,253.0,2616.0,17514.0,1360520.0,8034.0,405200.0,1082000.0,227024.0,162300.0,1650.0,20267.0,2427000.0,933.0,-1,200000.0
1995,26819.0,0.0,2071968.0,112982.0,9628.0,17956900.0,84025.0,10540640.0,175.0,11226064.0,1417829.0,622600.0,3578830.0,11000.0,49744140.0,-1.0,56200.0,211599.0,400.0,26399000.0,52077.0,21769.0,650.0,2300.0,124554.0,1137000.0,-1.0,30581.0,1082.0,155152.0,2450000.0,21600.0,100000.0,80100.0,918825.0,0.0,18496.0,78978.0,2809890.0,806100.0,3750.0,4788097.0,52813.0,86.0,187297968.0,327600.0,1742547.0,508.0,90.0,145899.0,133266.0,184450.0,3056.0,0.0,-1.0,13300.0,122400.0,51226.0,90.0,44000.0,185226000.0,461900.0,232456.0,77000.0,22015500.0,136260.0,264612.0,1141550.0,19000.0,35300.0,12110.0,2127271.0,17104.0,-1,486741.0,-1,17219.0,5949750.0,13435000.0,390000.0,315000.0,6447.0,756950.0,329500.0,-1,527977.0,4984.0,7887000.0,2300901.0,365818.0,-1.0,2000.0,396100.0,6700.0,25276.0,926200.0,3447800.0,46696.0,183184.0,2016000.0,115440000.0,51106.0,51000.0,3470.0,50000.0,1101.0,6388773.0,826.0,-1.0,24066.0,1290518.0,34555.0,0.0,367030.0,24963700.0,242000.0,691700.0,476090.0,0.0,78600.0,158.0,2623.0,10193.0,1320850.0,10000.0,355500.0,1137000.0,176234.0,201720.0,1200.0,18952.0,2920000.0,1000.0,-1,200000.0
1996,41810.0,0.0,1930897.0,139000.0,12756.0,17679800.0,111807.0,11283570.0,100.0,8643803.0,1413500.0,806800.0,3710650.0,11160.0,51101504.0,-1.0,94450.0,222000.0,450.0,28182000.0,72629.0,20594.0,650.0,6596.0,172230.0,951200.0,-1.0,21358.0,1070.0,148780.0,2500000.0,20722.0,120000.0,82046.0,959460.0,0.0,17370.0,97728.0,2061520.0,973500.0,8468.0,4895388.0,66748.0,90.0,197032897.0,450000.0,1661336.0,446.0,93.0,152795.0,120207.0,226240.0,3057.0,0.0,-1.0,7009.0,115100.0,76515.0,93.0,50620.0,195102000.0,389060.0,230323.0,82000.0,22331600.0,132460.0,343520.0,1203168.0,14000.0,36100.0,13296.0,2228489.0,17246.0,-1,474220.0,-1,22259.0,6457200.0,12930000.0,340000.0,270000.0,22274.0,779906.0,734000.0,-1,543500.0,8832.0,7783604.0,2684767.0,347947.0,-1.0,3322.0,572900.0,9200.0,30977.0,986000.0,3404000.0,52607.0,236525.0,1426000.0,122500000.0,55292.0,52500.0,53360.0,49033.0,1138.0,7122866.0,869.0,-1.0,23100.0,1269660.0,40134.0,0.0,394075.0,26396700.0,228650.0,705488.0,627405.0,-1.0,40800.0,30.0,2574.0,17858.0,1424000.0,15000.0,391700.0,951200.0,189747.0,215720.0,2000.0,18185.0,3122000.0,265.0,-1,280000.0
1997,65102.0,0.0,2041843.0,180218.0,16726.0,16651400.0,89516.0,11268963.0,-1.0,8351665.0,1660000.0,549700.0,3640860.0,12000.0,49377056.0,-1.0,168400.0,217000.0,455.0,28152000.0,65690.0,19906.0,600.0,9805.0,164189.0,1388000.0,-1.0,21942.0,300.0,173702.0,2558000.0,44161.0,160000.0,65000.0,1001900.0,0.0,17385.0,112288.0,2239370.0,1023800.0,10825.0,5480010.0,80942.0,95.0,202771843.0,388800.0,1830286.0,446.0,95.0,87552.0,99940.0,255350.0,3059.0,0.0,-1.0,7303.0,120800.0,86211.0,95.0,41075.0,200730000.0,328190.0,256588.0,80000.0,23580000.0,141580.0,255586.0,1459830.0,12000.0,37000.0,12473.0,2119615.0,17382.0,-1,508539.0,-1,26891.0,6499500.0,12531000.0,400000.0,244000.0,24600.0,792239.0,775588.0,-1,568188.0,11333.0,8300697.0,2350124.0,322099.0,-1.0,3098.0,614200.0,11700.0,31243.0,1205140.0,3414917.0,37968.0,248528.0,1527000.0,123700000.0,66055.0,61825.0,32040.0,48718.0,980.0,7314885.0,906.0,-1.0,10669.0,1071541.0,50303.0,0.0,469455.0,27523900.0,213050.0,585000.0,575745.0,-1.0,26900.0,29.0,1921.0,6796.0,1442419.0,17000.0,411300.0,1388000.0,144358.0,197100.0,2000.0,13000.0,3268000.0,411.0,-1,275000.0
1998,41000.0,0.0,1859157.0,191000.0,9452.0,17077692.0,88998.0,8554824.0,-1.0,7716090.0,1674500.0,849100.0,3699770.0,13000.0,49236700.0,-1.0,209400.0,189000.0,400.0,29710000.0,68679.0,6992.0,600.0,7935.0,161774.0,1330900.0,-1.0,30692.0,516.0,123519.0,2447000.0,40289.0,101320.0,63600.0,1046215.0,0.0,5092.0,120666.0,2692340.0,864158.0,11608.0,4474110.0,101900.0,100.0,200571557.0,346300.0,1897740.0,446.0,96.0,104375.0,87200.0,236070.0,3030.0,0.0,-1.0,7647.0,107300.0,86663.0,96.0,41829.0,198712400.0,412750.0,290250.0,90000.0,23450000.0,80921.0,296253.0,1548780.0,10000.0,53200.0,6399.0,1944240.0,17517.0,-1,474595.0,-1,35562.0,7011400.0,11200000.0,450000.0,300000.0,22663.0,701168.0,796300.0,-1,522907.0,10277.0,8364200.0,2770574.0,362657.0,-1.0,2000.0,441600.0,11023.0,24896.0,1011135.0,3509871.0,36848.0,238999.0,2307000.0,129055000.0,51377.0,59000.0,20020.0,47665.0,979.0,6790125.0,944.0,-1.0,5142.0,1042992.0,27760.0,0.0,458112.0,29145500.0,188410.0,597684.0,717856.0,-1.0,13700.0,30.0,1300.0,7037.0,1393524.0,18500.0,328310.0,1330900.0,171280.0,193600.0,2000.0,18800.0,3275000.0,105.0,-1,315000.0
1999,58630.0,0.0,1916300.0,186087.0,12619.0,20126038.0,94209.0,11786600.0,-1.0,11709700.0,2102815.0,728600.0,3834290.0,14000.0,50866388.0,-1.0,196300.0,170000.0,482.0,34430000.0,92833.0,21191.0,650.0,8919.0,151650.0,1389800.0,-1.0,48398.0,479.0,239786.0,2570000.0,47326.0,125000.0,63600.0,1092490.0,0.0,17301.0,138282.0,2857100.0,1328222.0,15998.0,5816960.0,86463.0,106.0,200403308.0,420800.0,2185232.0,200.0,98.0,61000.0,80300.0,199300.0,2900.0,0.0,-1.0,7487.0,110256.0,81061.0,98.0,52711.0,198487008.0,444000.0,205610.0,95000.0,24172000.0,128093.0,256789.0,1955027.0,7402.0,67470.0,14700.0,2036641.0,17305.0,-1,566501.0,-1,34040.0,7733417.0,11468800.0,280000.0,180000.0,17430.0,720193.0,845100.0,-1,562260.0,7000.0,9343954.0,2348241.0,350000.0,-1.0,2000.0,559000.0,15066.0,19883.0,1658200.0,4040900.0,33585.0,264317.0,2343000.0,134495904.0,57364.0,61989.0,34650.0,46537.0,1273.0,7065900.0,982.0,-1.0,3800.0,1289684.0,12446.0,0.0,394434.0,31393800.0,180296.0,609625.0,727140.0,-1.0,33300.0,31.0,3240.0,3110.0,1427100.0,21000.0,247235.0,1389800.0,182287.0,209750.0,11000.0,31700.0,3277000.0,100.0,-1,340000.0
2000,51678.0,0.0,1906060.0,180806.0,9868.0,21323868.0,103087.0,12389400.0,-1.0,11089800.0,2201700.0,781538.0,4216465.0,15000.0,51898000.0,-1.0,183400.0,140000.0,500.0,37627500.0,71601.0,18394.0,700.0,11654.0,142611.0,1100700.0,-1.0,45223.0,460.0,202293.0,2480470.0,81978.0,130000.0,89700.0,1140809.0,0.0,13170.0,92624.0,2859900.0,1209139.0,22336.0,6000490.0,76200.0,113.0,189814060.0,154800.0,2237270.0,299.0,100.0,135060.0,106081.0,214300.0,3000.0,0.0,-1.0,11255.0,115958.0,62306.0,100.0,52349.0,187908000.0,585750.0,289600.0,109000.0,25843878.0,101049.0,299083.0,1892100.0,5776.0,61271.0,13936.0,2140800.0,16052.0,-1,581410.0,-1,49245.0,7203900.0,11863000.0,260000.0,60000.0,18433.0,676775.0,827051.0,-1,449181.0,16784.0,8657819.0,1971462.0,337800.0,-1.0,2000.0,552800.0,18991.0,19612.0,903630.0,4026092.0,51000.0,266420.0,1690000.0,127464896.0,47204.0,60453.0,25200.0,44300.0,1301.0,7196582.0,1000.0,-1.0,3600.0,1246630.0,7262.0,0.0,351447.0,32529500.0,163655.0,621805.0,742599.0,-1.0,27300.0,12.0,4524.0,6256.0,1229767.0,23100.0,199134.0,1100700.0,207429.0,248700.0,8000.0,34100.0,3298000.0,170.0,-1,350000.0
2001,60920.0,0.0,1723895.0,166945.0,12121.0,21916000.0,109868.0,12954900.0,-1.0,10184000.0,2334700.0,867692.0,4164687.0,15412.0,50460800.0,-1.0,145000.0,150192.0,600.0,36269000.0,93150.0,17495.0,800.0,15610.0,145932.0,1643000.0,-1.0,45223.0,441.0,206989.0,2662465.0,39776.0,103000.0,68900.0,1033519.0,0.0,14612.0,112167.0,2695080.0,1030198.0,18452.0,5226703.0,58809.0,123.0,179304887.0,67800.0,2156310.0,350.0,101.0,143261.0,85056.0,198700.0,3200.0,0.0,-1.0,7707.0,102810.0,62048.0,101.0,45000.0,177580992.0,497120.0,246201.0,114000.0,28033746.0,106179.0,332437.0,2026970.0,5335.0,62011.0,11645.0,2094995.0,17187.0,-1,721668.0,-1,54901.0,5823000.0,11320000.0,242000.0,128000.0,7900.0,761064.0,876148.0,-1,495862.0,18706.0,9764495.0,1990223.0,326025.0,-1.0,4000.0,601000.0,16557.0,31544.0,873183.0,4099016.0,53845.0,216699.0,2060200.0,139900000.0,37720.0,76400.0,39580.0,40000.0,1351.0,7406517.0,1051.0,-1.0,1500.0,1255990.0,11172.0,0.0,226639.0,32108400.0,191370.0,634228.0,940938.0,-1.0,39000.0,33.0,2083.0,3262.0,1272952.0,25300.0,300000.0,1643000.0,261209.0,274596.0,11000.0,32600.0,2752000.0,85.0,-1,360000.0
2002,62648.0,0.0,1803187.0,93362.0,12500.0,21805000.0,89104.0,13270653.0,-1.0,10457100.0,2416500.0,984615.0,4132600.0,15412.0,51489696.0,-1.0,110000.0,166000.0,590.0,37593000.0,92027.0,15924.0,805.0,20976.0,145905.0,1192000.0,-1.0,39916.0,422.0,172395.0,2603965.0,50200.0,107000.0,75400.0,1088669.0,0.0,12852.0,134880.0,2859480.0,939489.0,16640.0,6105456.0,77409.0,134.0,176342195.0,175100.0,2063030.0,372.0,103.0,141927.0,87865.0,199089.0,3000.0,0.0,-1.0,9768.0,105227.0,69242.0,103.0,45000.0,174539008.0,489990.0,293456.0,120000.0,27991822.0,104973.0,259452.0,2118679.0,4890.0,44548.0,13500.0,2197351.0,17431.0,-1,730705.0,-1,66161.0,6717750.0,11111000.0,388000.0,250000.0,8860.0,668164.0,818920.0,-1,444290.0,17955.0,9568985.0,2888000.0,314430.0,-1.0,12000.0,692000.0,20811.0,22407.0,709295.0,3822509.0,53656.0,189768.0,2186000.0,107730304.0,29098.0,79949.0,26530.0,37391.0,1403.0,6687225.0,1084.0,-1.0,600.0,1432811.0,8781.0,0.0,227194.0,34447200.0,157105.0,646899.0,710446.0,-1.0,80000.0,10.0,2267.0,3882.0,1371100.0,27400.0,422066.0,1192000.0,295380.0,280000.0,8000.0,20452.0,2928000.0,63.0,-1,360000.0
2003,61256.0,0.0,1648280.0,117483.0,13194.0,23146270.0,95494.0,13499900.0,-1.0,10334600.0,2375100.0,1096923.0,4132500.0,13000.0,52137600.0,-1.0,100000.0,163000.0,700.0,38361420.0,88184.0,18251.0,800.0,27891.0,147802.0,438111.0,-1.0,32495.0,448.0,231805.0,2800000.0,59415.0,108500.0,84000.0,1146763.0,0.0,15504.0,126024.0,3071200.0,905700.0,15651.0,6176266.0,79000.0,149.0,162304280.0,333700.0,2417190.0,547.0,105.0,140849.0,88380.0,273341.0,3200.0,0.0,-1.0,11194.0,106723.0,62048.0,105.0,40502.0,160656000.0,450840.0,297530.0,132000.0,29473520.0,110250.0,423278.0,2132405.0,10831.0,47175.0,15500.0,2257000.0,17692.0,-1,608329.0,-1,54183.0,7271400.0,9740000.0,434000.0,90000.0,13042.0,640988.0,855000.0,-1,546200.0,23659.0,9067175.0,2931138.0,314780.0,-1.0,12000.0,715800.0,18342.0,23461.0,717630.0,4710957.0,65433.0,183637.0,2244000.0,132789000.0,22515.0,56980.0,16900.0,44902.0,1200.0,6151202.0,1118.0,-1.0,253.0,1384715.0,26736.0,0.0,273300.0,34568800.0,193685.0,659824.0,931925.0,-1.0,109500.0,14.0,1947.0,1720.0,1402350.0,29700.0,445633.0,438111.0,315963.0,238810.0,15748.0,20500.0,3116000.0,147.0,-1,372000.0
2004,64532.0,0.0,1433611.0,91242.0,10680.0,24939000.0,74501.0,14496784.0,-1.0,13277008.0,2529000.0,1058462.0,4455722.0,12000.0,54088468.0,-1.0,110000.0,188417.0,620.0,36235976.0,49722.0,17658.0,800.0,46191.0,149255.0,553114.0,-1.0,34926.0,437.0,201744.0,3030000.0,51445.0,105000.0,80400.0,1207956.0,0.0,14358.0,91083.0,2628000.0,1262600.0,10243.0,6352370.0,85530.0,162.0,180522603.0,181230.0,2496720.0,620.0,106.0,119265.0,89192.0,275849.0,3123.0,0.0,-1.0,9595.0,115110.0,68515.0,106.0,49295.0,179088992.0,471060.0,258510.0,121000.0,28538228.0,125000.0,331336.0,1844896.0,13000.0,49958.0,17189.0,2264000.0,17967.0,-1,576621.0,-1,64699.0,7537200.0,10912000.0,463000.0,250000.0,14676.0,969784.0,883131.0,-1,499600.0,28116.0,10539760.0,2542443.0,315130.0,-1.0,18000.0,488900.0,18344.0,25529.0,1060083.0,4170284.0,34994.0,197211.0,2370000.0,124697104.0,26519.0,78099.0,29500.0,54324.0,1242.0,6736925.0,1152.0,-1.0,4963.0,1778380.0,22409.0,0.0,278500.0,36148900.0,174490.0,681521.0,718086.0,-1.0,110000.0,10.0,2500.0,1720.0,1523436.0,31900.0,542000.0,553114.0,243378.0,241807.0,36000.0,32600.0,3334000.0,147.0,-1,490000.0
2005,67947.0,0.0,1467138.0,65000.0,17759.0,27683000.0,93516.0,14603005.0,-1.0,13192863.0,2568000.0,1167692.0,4289827.0,11244.0,54151096.0,-1.0,154800.0,167247.0,618.0,39795616.0,41270.0,18989.0,800.0,62194.0,121495.0,338885.0,-1.0,36847.0,413.0,279080.0,3392459.0,62404.0,105000.0,93000.0,1272415.0,0.0,15189.0,148702.0,3246000.0,1214500.0,8308.0,6125300.0,72000.0,175.0,182055138.0,171700.0,2206512.0,851.0,108.0,116832.0,98340.0,284600.0,3118.0,0.0,-1.0,9441.0,102306.0,72858.0,108.0,62677.0,180588000.0,574610.0,316713.0,153000.0,30291870.0,102000.0,479246.0,2468357.0,8650.0,58369.0,13337.0,2314000.0,18000.0,-1,644940.0,-1,78329.0,8320800.0,11342000.0,485000.0,309000.0,12570.0,1004518.0,824114.0,-1,420400.0,20163.0,10107535.0,2736843.0,315480.0,-1.0,14656.0,367600.0,17067.0,17774.0,956253.0,5986200.0,58887.0,183254.0,2583400.0,137690096.0,25984.0,59902.0,42840.0,67982.0,1100.0,6434972.0,1187.0,-1.0,14251.0,1471084.0,21077.0,0.0,291149.0,35832900.0,163955.0,703931.0,945823.0,-1.0,120000.0,3.0,3000.0,2082.0,1412957.0,46200.0,738000.0,338885.0,235155.0,287000.0,20000.0,17934.0,3567000.0,147.0,-1,600000.0
2006,68311.0,0.0,1558048.0,97600.0,11855.0,30924000.0,113700.0,15326706.0,-1.0,11526685.0,2663700.0,1206154.0,4209279.0,11244.0,54454936.0,-1.0,164000.0,179166.0,600.0,40773000.0,91450.0,16782.0,800.0,62932.0,147200.0,1003000.0,-1.0,33967.0,382.0,190493.0,3487930.0,48536.0,110000.0,99500.0,1340313.0,0.0,12732.0,106572.0,3342000.0,1292400.0,5085.0,6755000.0,70462.0,189.0,183276048.0,220328.0,1965414.0,886.0,110.0,160315.0,106000.0,288780.0,3117.0,0.0,-1.0,7801.0,94782.0,76284.0,110.0,64840.0,181718000.0,680610.0,319569.0,154000.0,29641872.0,126000.0,446462.0,2362260.0,3831.0,64525.0,13964.0,2187000.0,20000.0,-1,713821.0,-1,70972.0,8157600.0,10695000.0,540000.0,363000.0,13949.0,1122870.0,724351.0,-1,468700.0,20008.0,8826227.0,2612175.0,315830.0,-1.0,14213.0,434200.0,18713.0,15073.0,1193492.0,6264123.0,55410.0,194261.0,2478500.0,139136992.0,31011.0,78377.0,34000.0,72513.0,1100.0,6305492.0,1220.0,-1.0,18420.0,1501238.0,25973.0,0.0,337250.0,35849500.0,182659.0,715898.0,1053236.0,-1.0,135000.0,2.0,3250.0,1555.0,1419129.0,40000.0,1062320.0,1003000.0,232403.0,250000.0,26000.0,31024.0,4042000.0,147.0,-1,696000.0
2007,70911.0,0.0,1363460.0,102900.0,17775.0,31451000.0,68916.0,16240194.0,-1.0,11060700.0,2710050.0,1341846.0,3680839.0,11244.0,57157436.0,-1.0,231800.0,195340.0,624.0,43181000.0,113166.0,18470.0,800.0,62000.0,156200.0,163000.0,-1.0,23075.0,370.0,193379.0,3595755.0,52109.0,130000.0,108000.0,1401592.0,0.0,14870.0,106379.0,3131000.0,1145700.0,3575.0,6876830.0,82165.0,202.0,187397460.0,197700.0,2117165.0,983.0,100.0,110268.0,127250.0,294350.0,3300.0,0.0,-1.0,9916.0,87700.0,74843.0,100.0,47256.0,186034000.0,704544.0,269869.0,162000.0,32099400.0,130000.0,352104.0,2256000.0,4635.0,68267.0,18317.0,2375000.0,17000.0,-1,748986.0,-1,74866.0,8345100.0,10893000.0,552000.0,393000.0,15355.0,1054857.0,723426.0,-1,458700.0,30576.0,8998728.0,2664237.0,316180.0,-1.0,16000.0,439600.0,17269.0,9597.0,1080070.0,6727000.0,60420.0,179728.0,1869500.0,144570000.0,31540.0,70000.0,33150.0,74432.0,1100.0,5961493.0,1100.0,-1.0,27518.0,1734135.0,46661.0,0.0,294697.0,35942700.0,179012.0,606310.0,1082384.0,-1.0,110900.0,65.0,2800.0,2413.0,1540087.0,37595.0,588004.0,163000.0,236978.0,185340.0,23000.0,11395.0,3186000.0,147.0,-1,648000.0
2008,70846.0,0.0,1457175.0,101914.0,11780.0,32572984.0,195102.0,16815548.0,-1.0,12061465.0,2969910.0,1420570.0,4299264.0,71394.0,60251072.0,-1.0,295150.0,208800.0,637.0,46742000.0,114885.0,15195.0,800.0,82000.0,150700.0,17600.0,-1.0,28500.0,356.0,408219.0,3914175.0,53989.0,110000.0,100700.0,1534088.0,0.0,11595.0,169764.0,3875000.0,1330000.0,3740.0,7253373.0,82163.0,215.0,193284183.0,110400.0,2412852.0,911.0,120.0,121400.0,148757.0,254710.0,3000.0,115.0,-1.0,9985.0,111523.0,85540.0,120.0,21881.0,191827008.0,738300.0,285066.0,177857.0,31650632.0,144692.0,337800.0,2775800.0,8414.0,72009.0,24023.0,2353000.0,20000.0,-1,778511.0,-1,105596.0,10428000.0,11028750.0,612000.0,248157.0,16140.0,1364464.0,665200.0,-1,507000.0,38645.0,9241173.0,2070000.0,316530.0,-1.0,10018.0,436000.0,17700.0,7523.0,1245800.0,7175473.0,80257.0,221474.0,2862000.0,148036000.0,35218.0,32475.0,44520.0,77391.0,1300.0,6468281.0,1322.0,-1.0,48917.0,1442052.0,49544.0,0.0,224371.0,38729800.0,182877.0,679969.0,1624246.0,-1.0,110000.0,100.0,2800.0,2677.0,1388900.0,37971.0,680097.0,17600.0,301038.0,301920.0,30000.0,38300.0,4179000.0,147.0,-1,753325.0
